'dates', 'ACI', 'BI', 'DNSI', 'AEI', 'ADI', 'HS', 'HT', 'SC', 'dBFS'
2021-05-07T11:13:51Z,242.679,0.563,0.664,0.192,2.225,0.862,409.634,5560.471,-61.425
2021-05-07T11:14:01Z,242.125,1.503,0.666,0.156,2.251,0.852,415.466,5415.637,-61.28
2021-05-07T11:14:21Z,242.134,2.343,0.655,0.285,2.135,0.854,415.426,5445.994,-61.284
2021-05-07T11:14:31Z,241.984,5.345,0.658,0.143,2.26,0.858,413.155,5497.683,-61.34
2021-05-07T11:14:41Z,242.373,0.747,0.646,0.417,1.948,0.837,423.252,5191.643,-61.094
2021-05-07T11:14:51Z,241.828,0.837,0.61,0.43,1.932,0.801,444.201,4665.788,-60.6
2021-05-07T11:15:01Z,242.093,3.125,0.624,0.253,2.173,0.82,432.498,4929.353,-60.869
2021-05-07T11:15:21Z,242.422,0.603,0.671,0.21,2.209,0.871,405.026,5741.38,-61.539
2021-05-07T11:15:31Z,242.716,0.522,0.676,0.206,2.212,0.882,396.43,5899.129,-61.756
2021-05-07T11:15:41Z,242.924,3.64,0.678,0.105,2.28,0.885,395.849,5953.776,-61.773
2021-05-07T11:15:51Z,242.898,2.648,0.672,0.135,2.265,0.877,400.202,5805.471,-61.66
2021-05-07T11:16:01Z,242.399,2.503,0.672,0.141,2.261,0.867,405.148,5640.594,-61.535
2021-05-07T11:16:21Z,242.779,0.664,0.678,0.202,2.218,0.871,404.383,5746.241,-61.556
2021-05-07T11:16:31Z,242.819,0.686,0.65,0.215,2.205,0.822,432.62,4933.096,-60.865
2021-05-07T11:16:41Z,242.776,0.852,0.647,0.205,2.212,0.821,431.951,4927.704,-60.881
2021-05-07T11:16:51Z,242.576,0.815,0.67,0.196,2.222,0.867,405.719,5653.785,-61.522
2021-05-07T11:17:01Z,242.56,0.973,0.674,0.186,2.231,0.872,404.214,5737.281,-61.558
2021-05-07T11:17:21Z,242.156,0.629,0.673,0.215,2.206,0.85,417.107,5397.116,-61.243
2021-05-07T11:17:31Z,242.176,0.584,0.675,0.211,2.207,0.855,412.83,5477.82,-61.348
2021-05-07T11:17:41Z,242.944,1.144,0.674,0.182,2.232,0.867,405.485,5666.339,-61.528
2021-05-07T11:17:51Z,242.95,1.872,0.673,0.157,2.252,0.878,398.517,5823.797,-61.703
2021-05-07T11:18:01Z,242.211,2.176,0.671,0.148,2.258,0.881,397.921,5869.068,-61.72
2021-05-07T11:18:21Z,242.389,1.931,0.659,0.171,2.242,0.863,407.96,5586.727,-61.466
2021-05-07T11:18:31Z,244.17,1.842,0.656,0.176,2.237,0.836,422.654,5207.166,-61.103
2021-05-07T11:18:41Z,244.13,0.565,0.66,0.239,2.183,0.844,419.336,5325.362,-61.183
2021-05-07T11:18:51Z,242.509,0.535,0.666,0.236,2.186,0.865,406.307,5621.237,-61.507
2021-05-07T11:19:01Z,242.456,1.738,0.667,0.178,2.236,0.866,406.464,5637.552,-61.504
2021-05-07T11:19:21Z,242.791,3.438,0.677,0.148,2.258,0.878,401.386,5843.378,-61.632
2021-05-07T11:19:31Z,242.767,3.815,0.677,0.139,2.263,0.871,402.377,5703.221,-61.606
2021-05-07T11:19:41Z,242.025,3.717,0.674,0.141,2.262,0.873,401.283,5724.792,-61.633
2021-05-07T11:19:51Z,242.3,0.588,0.675,0.279,2.14,0.88,397.901,5848.325,-61.719
2021-05-07T11:20:01Z,242.973,0.587,0.676,0.274,2.143,0.884,396.508,5927.536,-61.755
2021-05-07T11:20:21Z,241.994,3.345,0.676,0.101,2.281,0.883,398.831,5930.367,-61.696
2021-05-07T11:20:31Z,241.928,1.998,0.674,0.137,2.263,0.886,396.553,5967.59,-61.755
2021-05-07T11:20:41Z,241.822,0.639,0.668,0.19,2.227,0.874,402.498,5773.483,-61.603
2021-05-07T11:20:51Z,241.85,0.675,0.663,0.189,2.227,0.866,406.733,5634.899,-61.496
2021-05-07T11:21:01Z,242.138,1.246,0.663,0.166,2.245,0.867,405.937,5654.58,-61.517
2021-05-07T11:21:21Z,242.689,3.256,0.668,0.157,2.252,0.871,404.862,5711.609,-61.544
2021-05-07T11:21:31Z,242.466,3.228,0.672,0.156,2.252,0.868,403.571,5660.802,-61.576
2021-05-07T11:21:41Z,241.832,2.796,0.655,0.18,2.235,0.852,413.148,5388.813,-61.338
2021-05-07T11:21:51Z,241.992,2.84,0.63,0.189,2.23,0.83,426.688,5060.962,-61.012
2021-05-07T11:22:01Z,242.33,0.722,0.631,0.302,2.118,0.831,427.205,5077.537,-61.0
2021-05-07T11:22:21Z,242.967,3.564,0.675,0.137,2.263,0.88,400.345,5872.854,-61.658
2021-05-07T11:22:31Z,242.944,3.473,0.677,0.138,2.263,0.883,395.851,5926.092,-61.771
2021-05-07T11:22:41Z,242.123,1.304,0.676,0.233,2.188,0.869,403.601,5684.968,-61.574
2021-05-07T11:22:51Z,242.308,1.342,0.671,0.241,2.182,0.859,410.828,5514.805,-61.396
2021-05-07T11:23:01Z,241.905,0.501,0.66,0.297,2.117,0.826,429.987,5033.043,-60.929
2021-05-07T11:23:21Z,242.452,0.774,0.661,0.263,2.158,0.849,415.953,5371.024,-61.266
2021-05-07T11:23:31Z,242.931,0.723,0.666,0.257,2.165,0.873,401.76,5745.499,-61.622
2021-05-07T11:23:41Z,242.676,3.138,0.671,0.149,2.256,0.869,404.277,5692.918,-61.558
2021-05-07T11:23:51Z,242.377,3.15,0.669,0.151,2.255,0.862,407.773,5561.473,-61.471
2021-05-07T11:24:01Z,242.244,3.342,0.667,0.144,2.259,0.864,406.408,5601.74,-61.507
2021-05-07T11:24:21Z,241.88,5.855,0.656,0.204,2.214,0.861,410.923,5561.515,-61.393
2021-05-07T11:24:31Z,241.709,5.852,0.658,0.204,2.215,0.86,409.747,5525.203,-61.421
2021-05-07T11:24:41Z,241.52,5.947,0.669,0.197,2.22,0.859,409.762,5540.154,-61.423
2021-05-07T11:24:51Z,241.891,5.93,0.665,0.203,2.214,0.839,421.143,5238.483,-61.143
2021-05-07T11:25:01Z,243.262,0.554,0.654,0.646,1.388,0.806,443.071,4770.149,-60.614
2021-05-07T11:25:21Z,241.769,1.426,0.671,0.151,2.256,0.87,404.777,5728.596,-61.547
2021-05-07T11:25:31Z,242.26,0.56,0.665,0.186,2.232,0.863,408.673,5578.681,-61.448
2021-05-07T11:25:41Z,242.374,0.574,0.642,0.191,2.228,0.839,421.045,5219.4,-61.146
2021-05-07T11:25:51Z,242.261,1.088,0.633,0.173,2.241,0.831,427.24,5093.09,-61.0
2021-05-07T11:26:01Z,242.49,1.679,0.641,0.152,2.255,0.831,428.386,5089.502,-60.973
2021-05-07T11:26:21Z,242.133,0.579,0.65,0.232,2.19,0.818,433.819,4950.219,-60.842
2021-05-07T11:26:31Z,241.94,1.697,0.658,0.179,2.236,0.821,432.459,4971.479,-60.875
2021-05-07T11:26:41Z,242.099,2.417,0.67,0.145,2.258,0.855,414.148,5459.737,-61.312
2021-05-07T11:26:51Z,242.027,2.409,0.67,0.138,2.263,0.876,400.18,5791.828,-61.661
2021-05-07T11:27:01Z,242.435,1.888,0.674,0.156,2.252,0.878,398.277,5819.54,-61.71
2021-05-07T11:27:21Z,242.225,4.065,0.674,0.177,2.237,0.881,399.117,5891.458,-61.688
2021-05-07T11:27:31Z,242.939,4.027,0.678,0.177,2.238,0.878,398.575,5830.561,-61.701
2021-05-07T11:27:41Z,242.661,4.794,0.671,0.151,2.255,0.875,400.577,5793.808,-61.653
2021-05-07T11:27:51Z,242.07,0.679,0.663,0.392,1.984,0.869,404.768,5662.579,-61.547
2021-05-07T11:28:01Z,241.651,0.681,0.66,0.399,1.973,0.859,410.827,5510.489,-61.395
2021-05-07T11:28:21Z,242.331,2.139,0.64,0.161,2.25,0.837,424.892,5179.661,-61.056
2021-05-07T11:28:31Z,242.409,1.612,0.642,0.178,2.236,0.832,424.831,5107.101,-61.056
2021-05-07T11:28:41Z,242.458,1.572,0.653,0.175,2.237,0.84,421.132,5223.577,-61.144
2021-05-07T11:28:51Z,241.978,1.715,0.638,0.176,2.238,0.836,424.39,5134.613,-61.066
2021-05-07T11:29:01Z,242.013,0.675,0.616,0.229,2.196,0.815,436.823,4828.265,-60.773
2021-05-07T11:29:21Z,242.625,0.645,0.617,0.256,2.165,0.783,458.488,4468.987,-60.277
2021-05-07T11:29:31Z,242.821,0.617,0.621,0.261,2.161,0.778,461.044,4381.739,-60.223
2021-05-07T11:29:41Z,242.353,0.993,0.595,0.245,2.18,0.782,460.792,4367.958,-60.231
2021-05-07T11:29:51Z,242.089,0.991,0.602,0.237,2.186,0.787,456.335,4444.487,-60.327
2021-05-07T11:30:01Z,241.747,1.76,0.662,0.18,2.233,0.837,424.373,5178.672,-61.064
2021-05-07T11:30:21Z,242.331,0.615,0.67,0.238,2.185,0.851,415.435,5445.922,-61.283
2021-05-07T11:30:31Z,242.473,1.147,0.662,0.208,2.212,0.858,411.066,5496.751,-61.39
2021-05-07T11:30:41Z,242.262,1.154,0.651,0.212,2.208,0.845,417.619,5297.765,-61.23
2021-05-07T11:30:51Z,241.622,1.378,0.628,0.214,2.209,0.821,431.825,4925.851,-60.891
2021-05-07T11:31:01Z,241.38,1.351,0.63,0.216,2.207,0.825,430.704,4982.193,-60.917
2021-05-07T11:31:21Z,242.137,4.492,0.658,0.121,2.272,0.852,415.963,5427.614,-61.27
2021-05-07T11:31:31Z,242.211,0.836,0.655,0.278,2.143,0.842,419.086,5267.44,-61.194
2021-05-07T11:31:41Z,242.418,0.844,0.646,0.285,2.135,0.819,430.574,4943.434,-60.919
2021-05-07T11:31:51Z,242.294,1.804,0.637,0.235,2.189,0.799,444.321,4651.872,-60.6
2021-05-07T11:32:01Z,242.1,1.805,0.632,0.236,2.188,0.796,448.037,4602.593,-60.515
2021-05-07T11:32:21Z,242.085,0.904,0.602,0.242,2.183,0.791,454.007,4533.439,-60.381
2021-05-07T11:32:31Z,241.813,0.839,0.597,0.249,2.176,0.789,454.257,4484.363,-60.376
2021-05-07T11:32:41Z,241.878,0.804,0.628,0.241,2.182,0.817,436.869,4883.231,-60.774
2021-05-07T11:32:51Z,242.347,0.633,0.638,0.244,2.177,0.821,432.945,4955.824,-60.864
2021-05-07T11:33:01Z,241.909,0.673,0.641,0.244,2.178,0.803,442.747,4727.295,-60.636
2021-05-07T11:33:21Z,242.323,0.668,0.656,0.795,0.823,0.831,426.733,5123.421,-61.008
2021-05-07T11:33:31Z,242.292,8.207,0.665,0.183,2.232,0.838,420.435,5198.78,-61.16
2021-05-07T11:33:41Z,242.411,5.911,0.664,0.304,2.107,0.851,414.037,5408.28,-61.317
2021-05-07T11:33:51Z,242.67,5.926,0.664,0.305,2.108,0.857,410.982,5502.518,-61.394
2021-05-07T11:34:01Z,242.8,9.524,0.66,0.139,2.263,0.849,415.17,5359.33,-61.289
2021-05-07T11:34:21Z,242.161,2.01,0.658,0.149,2.255,0.853,415.413,5441.945,-61.284
2021-05-07T11:34:31Z,243.302,1.763,0.662,0.155,2.252,0.863,408.669,5583.189,-61.448
2021-05-07T11:34:41Z,242.783,0.597,0.664,0.206,2.214,0.854,413.596,5443.259,-61.326
2021-05-07T11:34:51Z,242.339,0.587,0.663,0.206,2.215,0.86,409.572,5513.287,-61.427
2021-05-07T11:35:01Z,242.363,2.02,0.663,0.146,2.259,0.876,400.415,5773.088,-61.657
2021-05-07T11:35:21Z,242.769,1.531,0.676,0.183,2.232,0.879,401.776,5843.308,-61.622
2021-05-07T11:35:31Z,242.478,2.633,0.669,0.147,2.258,0.877,399.997,5793.55,-61.668
2021-05-07T11:35:41Z,242.135,1.497,0.667,0.19,2.228,0.875,401.401,5766.275,-61.631
2021-05-07T11:35:51Z,242.375,0.669,0.669,0.23,2.193,0.87,403.319,5685.627,-61.581
2021-05-07T11:36:01Z,242.739,0.67,0.663,0.236,2.188,0.861,407.5,5533.904,-61.478
2021-05-07T11:36:21Z,242.442,5.825,0.657,0.119,2.273,0.856,414.986,5478.981,-61.295
2021-05-07T11:36:31Z,242.82,5.698,0.646,0.126,2.269,0.842,419.478,5251.829,-61.184
2021-05-07T11:36:41Z,242.83,0.641,0.623,0.403,1.968,0.806,444.932,4714.094,-60.574
2021-05-07T11:36:51Z,242.478,0.656,0.637,0.39,1.983,0.811,441.744,4807.351,-60.648
2021-05-07T11:37:01Z,242.478,4.395,0.666,0.16,2.249,0.86,409.448,5538.246,-61.429
2021-05-07T11:37:21Z,242.187,2.669,0.667,0.112,2.276,0.868,407.328,5661.091,-61.484
2021-05-07T11:37:31Z,242.061,1.797,0.67,0.131,2.266,0.874,402.747,5759.08,-61.598
2021-05-07T11:37:41Z,243.143,0.599,0.67,0.176,2.238,0.868,404.753,5671.798,-61.546
2021-05-07T11:37:51Z,242.405,0.627,0.668,0.178,2.237,0.864,407.54,5579.295,-61.476
2021-05-07T11:38:01Z,242.046,1.415,0.665,0.15,2.256,0.863,408.504,5563.368,-61.454
2021-05-07T11:38:21Z,241.924,2.046,0.661,0.182,2.233,0.846,419.061,5338.244,-61.194
2021-05-07T11:38:31Z,241.936,0.676,0.653,0.256,2.164,0.822,430.51,4974.633,-60.922
2021-05-07T11:38:41Z,242.023,0.683,0.633,0.265,2.156,0.808,441.633,4764.248,-60.664
2021-05-07T11:38:51Z,241.445,1.189,0.604,0.245,2.18,0.803,446.453,4661.082,-60.553
2021-05-07T11:39:01Z,241.769,1.213,0.608,0.247,2.18,0.803,444.725,4672.642,-60.592
2021-05-07T11:39:21Z,242.17,9.038,0.597,0.27,2.151,0.755,483.239,4060.865,-59.745
2021-05-07T11:39:31Z,241.789,7.952,0.583,0.353,2.051,0.738,494.411,3847.151,-59.512
2021-05-07T11:39:41Z,244.087,1.211,0.292,0.841,0.681,0.654,583.597,2679.508,-57.782
2021-05-07T11:39:51Z,245.851,1.788,0.068,0.82,0.801,0.581,728.618,1872.884,-55.503
2021-05-07T11:40:01Z,243.123,2.397,0.17,0.811,0.856,0.591,685.436,2033.294,-56.122
2021-05-07T11:40:21Z,241.78,0.553,0.545,0.546,1.692,0.727,500.913,3687.165,-59.377
2021-05-07T11:40:31Z,241.605,3.343,0.609,0.288,2.131,0.773,460.402,4300.103,-60.237
2021-05-07T11:40:41Z,242.27,4.691,0.632,0.204,2.217,0.809,438.393,4802.552,-60.736
2021-05-07T11:40:51Z,242.37,5.813,0.622,0.162,2.249,0.807,440.67,4734.774,-60.682
2021-05-07T11:41:01Z,241.837,4.339,0.611,0.227,2.195,0.8,446.827,4620.742,-60.543
2021-05-07T11:41:21Z,243.043,2.047,0.66,0.169,2.242,0.847,418.548,5355.519,-61.207
2021-05-07T11:41:31Z,242.804,0.68,0.659,0.234,2.188,0.839,421.291,5198.806,-61.14
2021-05-07T11:41:41Z,242.168,0.669,0.654,0.237,2.184,0.826,429.308,5024.685,-60.95
2021-05-07T11:41:51Z,242.07,0.937,0.654,0.223,2.197,0.819,431.926,4940.47,-60.888
2021-05-07T11:42:01Z,242.31,0.967,0.659,0.223,2.198,0.823,430.967,4971.987,-60.909
2021-05-07T11:42:21Z,242.355,1.643,0.671,0.2,2.219,0.868,404.644,5696.941,-61.55
2021-05-07T11:42:31Z,242.563,1.864,0.669,0.187,2.229,0.87,402.004,5689.668,-61.615
2021-05-07T11:42:41Z,242.411,1.854,0.665,0.19,2.227,0.862,406.626,5580.661,-61.499
2021-05-07T11:42:51Z,242.195,1.984,0.666,0.185,2.231,0.864,406.263,5609.045,-61.509
2021-05-07T11:43:01Z,242.703,0.635,0.667,0.248,2.173,0.867,403.635,5648.422,-61.574
2021-05-07T11:43:21Z,242.243,2.068,0.664,0.127,2.268,0.863,409.115,5600.446,-61.438
2021-05-07T11:43:31Z,242.6,2.089,0.652,0.131,2.266,0.847,417.052,5321.193,-61.245
2021-05-07T11:43:41Z,242.451,0.643,0.638,0.187,2.23,0.825,430.401,4992.466,-60.924
2021-05-07T11:43:51Z,242.592,0.59,0.635,0.191,2.227,0.825,430.805,4983.721,-60.913
2021-05-07T11:44:01Z,241.986,1.211,0.641,0.165,2.246,0.827,430.152,5010.031,-60.93
2021-05-07T11:44:21Z,242.034,0.705,0.642,0.271,2.151,0.824,432.319,5006.163,-60.879
2021-05-07T11:44:31Z,242.138,0.672,0.638,0.269,2.153,0.832,427.056,5094.805,-61.003
2021-05-07T11:44:41Z,241.855,1.588,0.629,0.222,2.198,0.813,440.425,4823.321,-60.691
2021-05-07T11:44:51Z,241.329,1.581,0.636,0.221,2.198,0.813,440.309,4824.494,-60.692
2021-05-07T11:45:01Z,241.912,2.1,0.643,0.195,2.221,0.823,430.809,4987.297,-60.915
2021-05-07T11:45:21Z,241.75,2.314,0.632,0.195,2.222,0.812,439.349,4843.008,-60.716
2021-05-07T11:45:31Z,241.678,1.313,0.634,0.242,2.18,0.814,435.087,4871.355,-60.813
2021-05-07T11:45:41Z,241.825,1.351,0.63,0.243,2.181,0.809,439.108,4770.324,-60.719
2021-05-07T11:45:51Z,241.782,0.788,0.603,0.291,2.131,0.785,456.52,4414.348,-60.323
2021-05-07T11:46:01Z,242.239,0.831,0.59,0.297,2.126,0.77,467.013,4222.498,-60.094
2021-05-07T11:46:21Z,242.834,2.196,0.572,0.283,2.142,0.748,484.09,3987.33,-59.726
2021-05-07T11:46:31Z,242.581,1.412,0.505,0.363,2.048,0.714,515.238,3516.702,-59.093
2021-05-07T11:46:41Z,249.116,0.791,0.535,0.41,1.971,0.727,509.674,3731.484,-59.2
2021-05-07T11:46:51Z,249.22,0.643,0.602,0.392,1.988,0.767,472.95,4288.587,-59.961
2021-05-07T11:47:01Z,242.16,1.333,0.633,0.32,2.091,0.803,443.976,4701.401,-60.611
2021-05-07T11:47:21Z,242.197,0.669,0.647,0.357,2.038,0.821,431.542,4966.653,-60.896
2021-05-07T11:47:31Z,241.95,2.785,0.649,0.218,2.203,0.824,429.069,4995.46,-60.955
2021-05-07T11:47:41Z,242.16,3.439,0.646,0.192,2.226,0.82,432.603,4941.773,-60.873
2021-05-07T11:47:51Z,242.618,3.801,0.648,0.173,2.24,0.824,428.867,4998.141,-60.959
2021-05-07T11:48:01Z,242.743,4.018,0.663,0.158,2.25,0.849,413.975,5386.011,-61.318
2021-05-07T11:48:21Z,242.45,2.46,0.666,0.154,2.253,0.857,411.858,5514.115,-61.372
2021-05-07T11:48:31Z,242.481,0.838,0.654,0.224,2.198,0.85,413.165,5385.783,-61.338
2021-05-07T11:48:41Z,242.432,0.825,0.651,0.226,2.196,0.844,416.576,5290.805,-61.254
2021-05-07T11:48:51Z,242.288,1.947,0.658,0.178,2.237,0.845,416.508,5305.664,-61.258
2021-05-07T11:49:01Z,242.169,1.962,0.659,0.176,2.238,0.842,417.217,5276.686,-61.24
2021-05-07T11:49:21Z,241.994,21.992,0.611,0.305,2.113,0.759,472.2,4133.604,-59.977
2021-05-07T11:49:31Z,241.585,16.621,0.522,0.789,0.934,0.695,522.6,3324.301,-58.943
2021-05-07T11:49:41Z,241.162,17.294,0.323,0.762,1.112,0.616,626.538,2349.445,-57.069
2021-05-07T11:49:51Z,287.48,15.517,0.155,0.821,0.78,0.59,790.241,2149.402,-54.655
2021-05-07T11:50:01Z,308.575,3.926,0.153,0.882,0.235,0.575,827.2,2152.195,-54.166
2021-05-07T11:50:21Z,254.155,0.802,0.429,0.882,0.308,0.659,580.027,2955.116,-57.829
2021-05-07T11:50:31Z,241.607,12.272,0.544,0.364,2.043,0.708,510.581,3517.585,-59.186
2021-05-07T11:50:41Z,241.793,12.226,0.545,0.358,2.046,0.72,502.643,3646.97,-59.346
2021-05-07T11:50:51Z,241.866,12.601,0.567,0.322,2.093,0.745,482.867,3948.791,-59.754
2021-05-07T11:51:01Z,241.991,6.591,0.327,0.81,0.877,0.674,549.878,2879.671,-58.358
2021-05-07T11:51:21Z,283.321,1.926,0.226,0.87,0.433,0.638,612.665,2670.733,-57.0
2021-05-07T11:51:31Z,242.387,21.877,0.657,0.204,2.218,0.844,418.71,5303.382,-61.203
2021-05-07T11:51:41Z,242.383,21.929,0.672,0.19,2.226,0.866,405.278,5643.024,-61.534
2021-05-07T11:51:51Z,242.594,22.267,0.671,0.178,2.235,0.865,406.322,5623.824,-61.508
2021-05-07T11:52:01Z,242.49,22.255,0.671,0.178,2.237,0.866,405.565,5653.584,-61.528
2021-05-07T11:52:21Z,242.767,0.839,0.672,0.187,2.23,0.871,402.942,5735.981,-61.592
2021-05-07T11:52:31Z,242.496,1.225,0.677,0.172,2.241,0.871,402.359,5731.322,-61.607
2021-05-07T11:52:41Z,242.604,1.444,0.674,0.164,2.246,0.871,403.367,5729.98,-61.582
2021-05-07T11:52:51Z,242.664,0.627,0.674,0.195,2.222,0.873,400.548,5749.624,-61.652
2021-05-07T11:53:01Z,242.243,0.622,0.675,0.196,2.222,0.875,399.345,5776.543,-61.683
2021-05-07T11:53:21Z,242.618,1.373,0.673,0.14,2.261,0.873,402.899,5771.789,-61.594
2021-05-07T11:53:31Z,242.361,0.7,0.668,0.169,2.244,0.866,404.087,5622.623,-61.564
2021-05-07T11:53:41Z,242.109,0.672,0.667,0.169,2.243,0.86,407.659,5553.949,-61.475
2021-05-07T11:53:51Z,242.161,1.45,0.667,0.142,2.26,0.861,406.731,5564.269,-61.498
2021-05-07T11:54:01Z,242.897,1.488,0.672,0.143,2.26,0.868,401.892,5657.551,-61.618
2021-05-07T11:54:21Z,242.045,0.556,0.659,0.207,2.212,0.834,424.527,5167.857,-61.065
2021-05-07T11:54:31Z,242.334,0.932,0.649,0.199,2.219,0.812,435.874,4835.372,-60.796
2021-05-07T11:54:41Z,242.715,0.978,0.659,0.19,2.226,0.832,424.186,5102.133,-61.07
2021-05-07T11:54:51Z,242.247,1.137,0.676,0.174,2.238,0.857,410.622,5502.338,-61.402
2021-05-07T11:55:01Z,241.987,1.723,0.661,0.159,2.248,0.827,429.167,5047.434,-60.951
2021-05-07T11:55:21Z,242.305,0.603,0.679,0.227,2.195,0.876,400.323,5800.589,-61.656
2021-05-07T11:55:31Z,247.727,0.679,0.679,0.227,2.195,0.881,399.141,5914.381,-61.685
2021-05-07T11:55:41Z,247.613,3.083,0.661,0.14,2.262,0.849,418.552,5392.962,-61.202
2021-05-07T11:55:51Z,241.963,0.566,0.649,0.247,2.174,0.835,422.651,5156.833,-61.105
2021-05-07T11:56:01Z,242.477,0.516,0.665,0.242,2.178,0.851,411.601,5413.954,-61.376
2021-05-07T11:56:21Z,242.48,4.575,0.662,0.152,2.254,0.865,408.171,5599.368,-61.462
2021-05-07T11:56:31Z,242.131,0.712,0.619,0.387,1.998,0.822,431.221,4883.455,-60.897
2021-05-07T11:56:41Z,242.059,0.774,0.597,0.399,1.973,0.783,456.783,4376.938,-60.31
2021-05-07T11:56:51Z,242.269,2.613,0.596,0.269,2.152,0.763,471.494,4156.652,-59.991
2021-05-07T11:57:01Z,242.927,2.586,0.613,0.269,2.151,0.767,469.651,4226.83,-60.034
2021-05-07T11:57:21Z,241.38,2.092,0.651,0.116,2.274,0.834,425.323,5163.867,-61.045
2021-05-07T11:57:31Z,241.888,1.861,0.648,0.125,2.27,0.822,429.825,4980.802,-60.939
2021-05-07T11:57:41Z,242.427,0.721,0.655,0.159,2.249,0.823,428.958,5005.424,-60.958
2021-05-07T11:57:51Z,242.162,0.719,0.65,0.159,2.249,0.829,425.107,5081.795,-61.05
2021-05-07T11:58:01Z,241.675,1.15,0.647,0.145,2.259,0.828,426.269,5051.485,-61.024
2021-05-07T11:58:21Z,242.135,1.058,0.633,0.312,2.101,0.793,452.361,4565.443,-60.419
2021-05-07T11:58:31Z,241.566,2.168,0.624,0.249,2.175,0.784,456.344,4419.611,-60.33
2021-05-07T11:58:41Z,243.141,0.645,0.63,0.345,2.057,0.783,457.01,4469.037,-60.313
2021-05-07T11:58:51Z,243.892,0.633,0.632,0.337,2.068,0.794,448.465,4615.368,-60.503
2021-05-07T11:59:01Z,242.514,2.636,0.62,0.214,2.21,0.82,431.139,4918.363,-60.907
2021-05-07T11:59:21Z,242.839,0.858,0.665,0.158,2.251,0.872,402.933,5741.38,-61.592
2021-05-07T11:59:31Z,242.655,0.633,0.67,0.164,2.247,0.875,398.627,5771.777,-61.701
2021-05-07T11:59:41Z,242.97,0.632,0.672,0.162,2.248,0.881,395.836,5878.714,-61.772
2021-05-07T11:59:51Z,242.608,1.912,0.67,0.123,2.271,0.881,396.622,5873.441,-61.753
2021-05-07T12:00:01Z,242.535,1.004,0.668,0.152,2.255,0.874,399.183,5766.132,-61.687
2021-05-07T12:00:21Z,242.095,1.385,0.671,0.156,2.252,0.876,400.312,5807.402,-61.659
2021-05-07T12:00:31Z,242.14,0.976,0.673,0.172,2.241,0.873,400.811,5748.808,-61.647
2021-05-07T12:00:41Z,242.845,0.962,0.673,0.174,2.24,0.874,400.047,5755.848,-61.665
2021-05-07T12:00:51Z,243.195,1.008,0.671,0.173,2.241,0.873,399.993,5727.263,-61.666
2021-05-07T12:01:01Z,242.824,0.686,0.672,0.183,2.233,0.879,396.858,5840.02,-61.747
2021-05-07T12:01:21Z,242.756,0.76,0.672,0.149,2.256,0.883,397.476,5899.963,-61.73
2021-05-07T12:01:31Z,242.743,0.723,0.668,0.151,2.255,0.885,394.275,5929.318,-61.813
2021-05-07T12:01:41Z,242.829,0.72,0.676,0.147,2.256,0.887,394.008,5979.001,-61.82
2021-05-07T12:01:51Z,242.996,0.711,0.675,0.151,2.255,0.887,394.425,5961.299,-61.808
2021-05-07T12:02:01Z,242.415,0.552,0.67,0.156,2.253,0.885,393.982,5924.061,-61.819
2021-05-07T12:02:21Z,242.765,0.594,0.677,0.852,0.517,0.881,396.002,5895.383,-61.766
2021-05-07T12:02:31Z,242.297,10.514,0.674,0.138,2.262,0.874,399.595,5768.121,-61.676
2021-05-07T12:02:41Z,242.307,9.096,0.667,0.193,2.223,0.864,406.474,5619.779,-61.504
2021-05-07T12:02:51Z,242.215,9.115,0.66,0.195,2.223,0.866,406.988,5627.907,-61.492
2021-05-07T12:03:01Z,242.141,10.395,0.659,0.145,2.259,0.864,406.412,5587.03,-61.505
2021-05-07T12:03:21Z,242.426,1.212,0.661,0.153,2.253,0.855,411.62,5484.823,-61.378
2021-05-07T12:03:31Z,242.305,1.457,0.655,0.147,2.257,0.858,410.523,5502.603,-61.405
2021-05-07T12:03:41Z,242.521,0.831,0.65,0.176,2.239,0.85,414.807,5360.279,-61.299
2021-05-07T12:03:51Z,242.545,0.687,0.651,0.18,2.236,0.845,415.274,5317.136,-61.288
2021-05-07T12:04:01Z,242.115,0.665,0.66,0.174,2.239,0.858,408.84,5520.037,-61.446
2021-05-07T12:04:21Z,242.795,2.093,0.667,0.163,2.247,0.861,406.935,5593.525,-61.49
2021-05-07T12:04:31Z,242.33,2.045,0.665,0.164,2.246,0.863,404.516,5592.476,-61.552
2021-05-07T12:04:41Z,242.282,2.119,0.662,0.159,2.25,0.866,404.086,5625.321,-61.564
2021-05-07T12:04:51Z,241.941,2.119,0.665,0.158,2.25,0.865,404.129,5618.199,-61.562
2021-05-07T12:05:01Z,241.658,0.768,0.667,0.219,2.202,0.862,407.426,5554.247,-61.48
2021-05-07T12:05:21Z,241.726,7.087,0.653,0.158,2.249,0.834,425.031,5145.917,-61.052
2021-05-07T12:05:31Z,241.775,6.675,0.629,0.184,2.231,0.789,451.399,4515.94,-60.438
2021-05-07T12:05:41Z,241.292,6.658,0.612,0.189,2.228,0.792,452.058,4529.332,-60.424
2021-05-07T12:05:51Z,241.636,1.839,0.521,0.575,1.639,0.736,489.036,3738.886,-59.601
2021-05-07T12:06:01Z,243.14,0.786,0.496,0.679,1.352,0.705,518.938,3392.714,-58.996
2021-05-07T12:06:21Z,241.865,1.748,0.65,0.158,2.25,0.846,419.674,5335.599,-61.181
